slug,winner,entry_side,entry_elapsed,entry_price,entry_confidence,shares,peak_prob_up,peak_prob_down,correct,pnl,skipped,threshold
btc-updown-5m-1776167400,Down,Down,102.0,0.71,0.6742671132087708,3,0.4441602826118469,0.6742671132087708,True,0.87,False,0.65
btc-updown-5m-1776167700,Up,Down,165.0,0.8,0.6822953224182129,3,0.5803248882293701,0.6822953224182129,False,-2.4,False,0.65
btc-updown-5m-1776168000,Up,Down,124.0,0.8,0.6822953224182129,3,0.6043851375579834,0.6822953224182129,False,-2.4,False,0.65
btc-updown-5m-1776168300,Down,Down,183.0,0.66,0.6822953224182129,3,0.4441602826118469,0.6822953224182129,True,1.02,False,0.65
btc-updown-5m-1776168600,Down,Down,76.0,0.7,0.6822953224182129,3,0.44052043557167053,0.6822953224182129,True,0.9,False,0.65
btc-updown-5m-1776168900,Up,Up,60.0,0.74,0.7350427508354187,5,0.7350427508354187,0.2649572491645813,True,1.3,False,0.65
btc-updown-5m-1776169200,Down,Down,60.0,0.79,0.6822953224182129,3,0.3177046775817871,0.6822953224182129,True,0.63,False,0.65
btc-updown-5m-1776169500,Up,Up,107.0,0.7,0.6699438095092773,3,0.6699438095092773,0.5594795644283295,True,0.9,False,0.65
btc-updown-5m-1776169800,Up,Up,60.0,0.72,0.7660098671913147,5,0.7660098671913147,0.2339901328086853,True,1.4,False,0.65
btc-updown-5m-1776170100,Down,Down,70.0,0.69,0.6822953224182129,3,0.39881831407546997,0.6822953224182129,True,0.93,False,0.65
btc-updown-5m-1776170400,Down,Up,62.0,0.7,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,False,-2.1,False,0.65
btc-updown-5m-1776170700,Up,Up,60.0,0.56,0.7660098671913147,5,0.7660098671913147,0.2339901328086853,True,2.2,False,0.65
btc-updown-5m-1776171000,Up,Up,70.0,0.72,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,True,0.84,False,0.65
btc-updown-5m-1776171300,Up,Up,107.0,0.77,0.6699438095092773,3,0.6699438095092773,0.5558397173881531,True,0.69,False,0.65
btc-updown-5m-1776171600,Up,Up,64.0,0.7,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,True,0.9,False,0.65
btc-updown-5m-1776171900,Down,Down,72.0,0.74,0.6742671132087708,3,0.39881831407546997,0.6742671132087708,True,0.78,False,0.65
btc-updown-5m-1776172200,Down,Down,60.0,0.75,0.6822953224182129,3,0.3177046775817871,0.6822953224182129,True,0.75,False,0.65
btc-updown-5m-1776172500,Up,Down,103.0,0.69,0.6742671132087708,3,0.6043851375579834,0.6742671132087708,False,-2.07,False,0.65
btc-updown-5m-1776172800,Up,Up,100.0,0.7,0.7023809552192688,5,0.7023809552192688,0.3956148624420166,True,1.5,False,0.65
btc-updown-5m-1776173100,Down,Down,181.0,0.72,0.6742671132087708,3,0.5803248882293701,0.6742671132087708,True,0.84,False,0.65
btc-updown-5m-1776173400,Up,Up,60.0,0.64,0.6699438095092773,3,0.6699438095092773,0.33005619049072266,True,1.08,False,0.65
btc-updown-5m-1776173700,Up,Up,96.0,0.68,0.6699438095092773,3,0.6699438095092773,0.5594795644283295,True,0.96,False,0.65
btc-updown-5m-1776174000,Up,Up,60.0,0.76,0.798058271408081,5,0.798058271408081,0.20194172859191895,True,1.2,False,0.65
btc-updown-5m-1776174300,Down,Up,71.0,0.64,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,False,-1.92,False,0.65
btc-updown-5m-1776174600,Up,Up,60.0,0.66,0.7023809552192688,5,0.7023809552192688,0.2976190447807312,True,1.7,False,0.65
btc-updown-5m-1776175200,Down,Down,60.0,0.71,0.6822953224182129,3,0.3177046775817871,0.6822953224182129,True,0.87,False,0.65
btc-updown-5m-1776175500,Up,Up,115.0,0.72,0.7660098671913147,5,0.7660098671913147,0.60118168592453,True,1.4,False,0.65
btc-updown-5m-1776175800,Up,Down,66.0,0.75,0.6822953224182129,3,0.39881831407546997,0.6822953224182129,False,-2.25,False,0.65
btc-updown-5m-1776176100,Down,Up,110.0,0.62,0.6699438095092773,3,0.6699438095092773,0.60118168592453,False,-1.86,False,0.65
btc-updown-5m-1776176400,Up,Up,60.0,0.72,0.798058271408081,5,0.798058271408081,0.20194172859191895,True,1.4,False,0.65
btc-updown-5m-1776176700,Up,Up,71.0,0.67,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,True,0.99,False,0.65
btc-updown-5m-1776177000,Down,Up,60.0,0.68,0.6699438095092773,3,0.6699438095092773,0.33005619049072266,False,-2.04,False,0.65
btc-updown-5m-1776177300,Down,Up,60.0,0.68,0.7660098671913147,5,0.7660098671913147,0.2339901328086853,False,-3.4,False,0.65
btc-updown-5m-1776177600,Down,Down,60.0,0.8,0.7877629101276398,5,0.21223708987236023,0.7877629101276398,True,1.0,False,0.65
btc-updown-5m-1776177900,Down,Down,60.0,0.75,0.7877629101276398,5,0.21223708987236023,0.7877629101276398,True,1.25,False,0.65
btc-updown-5m-1776178200,Up,Up,132.0,0.65,0.6699438095092773,3,0.6699438095092773,0.5719882547855377,True,1.05,False,0.65
btc-updown-5m-1776178500,Down,Down,97.0,0.77,0.6822953224182129,3,0.6043851375579834,0.6822953224182129,True,0.69,False,0.65
btc-updown-5m-1776178800,Down,Down,61.0,0.69,0.6742671132087708,3,0.39881831407546997,0.6742671132087708,True,0.93,False,0.65
btc-updown-5m-1776179100,Down,Down,60.0,0.85,0.8115577846765518,8,0.18844221532344818,0.8115577846765518,True,1.2,False,0.65
btc-updown-5m-1776179400,Up,Up,68.0,0.67,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,True,0.99,False,0.65
btc-updown-5m-1776179700,Up,Up,143.0,0.7,0.6699438095092773,3,0.6699438095092773,0.60118168592453,True,0.9,False,0.65
btc-updown-5m-1776180000,Up,Up,70.0,0.66,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,True,1.02,False,0.65
btc-updown-5m-1776180300,Down,Down,220.0,0.67,0.6742671132087708,3,0.6043851375579834,0.6742671132087708,True,0.99,False,0.65
btc-updown-5m-1776180600,Up,Up,60.0,0.8,0.8333333134651184,8,0.8333333134651184,0.1666666865348816,True,1.6,False,0.65
btc-updown-5m-1776180900,Up,Up,60.0,0.72,0.7039473652839661,5,0.7039473652839661,0.29605263471603394,True,1.4,False,0.65
btc-updown-5m-1776181200,Up,Up,67.0,0.7,0.7023809552192688,5,0.7023809552192688,0.3956148624420166,True,1.5,False,0.65
btc-updown-5m-1776181500,Down,Down,122.0,0.77,0.6822953224182129,3,0.6043851375579834,0.6822953224182129,True,0.69,False,0.65
btc-updown-5m-1776181800,Up,Up,60.0,0.88,0.982758641242981,12,0.982758641242981,0.017241358757019043,True,1.44,False,0.65
btc-updown-5m-1776182100,Down,Down,101.0,0.72,0.6742671132087708,3,0.4280117452144623,0.6742671132087708,True,0.84,False,0.65
btc-updown-5m-1776182400,Up,Up,112.0,0.71,0.7039473652839661,5,0.7039473652839661,0.5594795644283295,True,1.45,False,0.65
btc-updown-5m-1776182700,Up,Up,135.0,0.75,0.7660098671913147,5,0.7660098671913147,0.4196751117706299,True,1.25,False,0.65
btc-updown-5m-1776183000,Down,Down,81.0,0.71,0.6822953224182129,3,0.4441602826118469,0.6822953224182129,True,0.87,False,0.65
btc-updown-5m-1776183300,Down,Down,144.0,0.75,0.6742671132087708,3,0.5803248882293701,0.6742671132087708,True,0.75,False,0.65
btc-updown-5m-1776183600,Down,Down,83.0,0.76,0.6822953224182129,3,0.6043851375579834,0.6822953224182129,True,0.72,False,0.65
btc-updown-5m-1776183900,Up,Up,60.0,0.79,0.891566276550293,8,0.891566276550293,0.10843372344970703,True,1.68,False,0.65
btc-updown-5m-1776184200,Down,Down,225.0,0.71,0.6822953224182129,3,0.6043851375579834,0.6822953224182129,True,0.87,False,0.65
btc-updown-5m-1776184500,Up,Down,60.0,0.79,0.6822953224182129,3,0.3177046775817871,0.6822953224182129,False,-2.37,False,0.65
btc-updown-5m-1776184800,Down,Down,191.0,0.58,0.6742671132087708,3,0.4441602826118469,0.6742671132087708,True,1.26,False,0.65
btc-updown-5m-1776185100,Down,Down,66.0,0.74,0.6742671132087708,3,0.4441602826118469,0.6742671132087708,True,0.78,False,0.65
btc-updown-5m-1776185400,Down,Down,60.0,0.85,0.7877629101276398,5,0.21223708987236023,0.7877629101276398,True,0.75,False,0.65
btc-updown-5m-1776185700,Down,Down,131.0,0.75,0.6822953224182129,3,0.6043851375579834,0.6822953224182129,True,0.75,False,0.65
btc-updown-5m-1776186000,Up,Up,122.0,0.69,0.6699438095092773,3,0.6699438095092773,0.5558397173881531,True,0.93,False,0.65
btc-updown-5m-1776186300,Up,Up,60.0,0.75,0.8365311026573181,8,0.8365311026573181,0.16346889734268188,True,2.0,False,0.65
btc-updown-5m-1776186600,Up,Up,60.0,0.7,0.6699438095092773,3,0.6699438095092773,0.33005619049072266,True,0.9,False,0.65
btc-updown-5m-1776186900,Up,Up,60.0,0.69,0.6699438095092773,3,0.6699438095092773,0.33005619049072266,True,0.93,False,0.65
btc-updown-5m-1776187200,Down,Up,121.0,0.68,0.7660098671913147,5,0.7660098671913147,0.5048543810844421,False,-3.4,False,0.65
btc-updown-5m-1776187500,Down,Down,107.0,0.73,0.6822953224182129,3,0.49514561891555786,0.6822953224182129,True,0.81,False,0.65
btc-updown-5m-1776187800,Down,Down,60.0,0.72,0.6742671132087708,3,0.32573288679122925,0.6742671132087708,True,0.84,False,0.65
btc-updown-5m-1776188100,Up,Up,139.0,0.65,0.6699438095092773,3,0.6699438095092773,0.60118168592453,True,1.05,False,0.65
btc-updown-5m-1776188400,Up,Up,60.0,0.82,0.8365311026573181,8,0.8365311026573181,0.16346889734268188,True,1.44,False,0.65
btc-updown-5m-1776188700,Up,Up,193.0,0.7,0.6699438095092773,3,0.6699438095092773,0.5719882547855377,True,0.9,False,0.65
btc-updown-5m-1776189000,Up,Up,140.0,0.71,0.6699438095092773,3,0.6699438095092773,0.60118168592453,True,0.87,False,0.65
btc-updown-5m-1776189300,Up,Up,60.0,0.77,0.891566276550293,8,0.891566276550293,0.10843372344970703,True,1.84,False,0.65
btc-updown-5m-1776189600,Up,Up,180.0,0.67,0.6699438095092773,3,0.6699438095092773,0.60118168592453,True,0.99,False,0.65
btc-updown-5m-1776189900,Up,Down,227.0,0.72,0.6822953224182129,3,0.6043851375579834,0.6822953224182129,False,-2.16,False,0.65
btc-updown-5m-1776190200,Down,Down,63.0,0.66,0.6822953224182129,3,0.39881831407546997,0.6822953224182129,True,1.02,False,0.65
btc-updown-5m-1776190500,Up,Up,188.0,0.52,0.6699438095092773,3,0.6699438095092773,0.60118168592453,True,1.44,False,0.65
btc-updown-5m-1776190800,Down,Down,62.0,0.72,0.6742671132087708,3,0.39881831407546997,0.6742671132087708,True,0.84,False,0.65
btc-updown-5m-1776191100,Up,Up,60.0,0.69,0.6699438095092773,3,0.6699438095092773,0.33005619049072266,True,0.93,False,0.65
btc-updown-5m-1776191400,Down,Up,60.0,0.72,0.7660098671913147,5,0.7660098671913147,0.2339901328086853,False,-3.6,False,0.65
btc-updown-5m-1776191700,Down,Down,93.0,0.72,0.6822953224182129,3,0.44052043557167053,0.6822953224182129,True,0.84,False,0.65
btc-updown-5m-1776192000,Up,Up,60.0,0.86,0.9418181777000427,12,0.9418181777000427,0.058181822299957275,True,1.68,False,0.65
btc-updown-5m-1776192300,Down,Up,60.0,0.75,0.798058271408081,5,0.798058271408081,0.20194172859191895,False,-3.75,False,0.65
btc-updown-5m-1776192600,Up,Up,60.0,0.82,0.8365311026573181,8,0.8365311026573181,0.16346889734268188,True,1.44,False,0.65
btc-updown-5m-1776192900,Up,,,,,0,0.5803248882293701,0.5594795644283295,,0.0,True,0.65
btc-updown-5m-1776193200,Up,Up,61.0,0.71,0.7350427508354187,5,0.7350427508354187,0.3571428656578064,True,1.45,False,0.65
btc-updown-5m-1776193500,Up,Up,60.0,0.77,0.891566276550293,8,0.891566276550293,0.10843372344970703,True,1.84,False,0.65
btc-updown-5m-1776193800,Down,Up,106.0,0.71,0.7023809552192688,5,0.7023809552192688,0.5048543810844421,False,-3.55,False,0.65
btc-updown-5m-1776194100,Up,Up,69.0,0.7,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,True,0.9,False,0.65
btc-updown-5m-1776194400,Down,Up,70.0,0.64,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,False,-1.92,False,0.65
btc-updown-5m-1776194700,Up,Down,60.0,0.79,0.7877629101276398,5,0.21223708987236023,0.7877629101276398,False,-3.95,False,0.65
btc-updown-5m-1776195000,Down,Up,60.0,0.87,0.9418181777000427,12,0.9418181777000427,0.058181822299957275,False,-10.44,False,0.65
btc-updown-5m-1776195300,Up,Down,64.0,0.68,0.6742671132087708,3,0.38297873735427856,0.6742671132087708,False,-2.04,False,0.65
btc-updown-5m-1776195600,Down,Up,76.0,0.7,0.7023809552192688,5,0.7023809552192688,0.5594795644283295,False,-3.5,False,0.65
btc-updown-5m-1776195900,Up,Up,102.0,0.68,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,True,0.96,False,0.65
btc-updown-5m-1776196200,Up,Up,157.0,0.8,0.7039473652839661,5,0.7039473652839661,0.5719882547855377,True,1.0,False,0.65
btc-updown-5m-1776196500,Down,,,,,0,0.6043851375579834,0.60118168592453,,0.0,True,0.65
btc-updown-5m-1776196800,Up,Up,106.0,0.76,0.7660098671913147,5,0.7660098671913147,0.3956148624420166,True,1.2,False,0.65
btc-updown-5m-1776197100,Up,Down,95.0,0.73,0.6822953224182129,3,0.6043851375579834,0.6822953224182129,False,-2.19,False,0.65
btc-updown-5m-1776197400,Up,Down,80.0,0.76,0.6742671132087708,3,0.44052043557167053,0.6742671132087708,False,-2.28,False,0.65
btc-updown-5m-1776197700,Down,Down,96.0,0.75,0.6822953224182129,3,0.5803248882293701,0.6822953224182129,True,0.75,False,0.65
btc-updown-5m-1776198000,Down,Down,112.0,0.72,0.6666666567325592,3,0.6043851375579834,0.6666666567325592,True,0.84,False,0.65
btc-updown-5m-1776198300,Down,Up,180.0,0.66,0.6699438095092773,3,0.6699438095092773,0.5719882547855377,False,-1.98,False,0.65
btc-updown-5m-1776198600,Up,Up,60.0,0.83,0.8365311026573181,8,0.8365311026573181,0.16346889734268188,True,1.36,False,0.65
btc-updown-5m-1776198900,Down,Down,89.0,0.75,0.6742671132087708,3,0.6043851375579834,0.6742671132087708,True,0.75,False,0.65
btc-updown-5m-1776199200,Up,Up,141.0,0.71,0.6699438095092773,3,0.6699438095092773,0.60118168592453,True,0.87,False,0.65
btc-updown-5m-1776199500,Down,Up,93.0,0.7,0.6699438095092773,3,0.6699438095092773,0.5594795644283295,False,-2.1,False,0.65
btc-updown-5m-1776199800,Down,Down,164.0,0.67,0.6742671132087708,3,0.6043851375579834,0.6742671132087708,True,0.99,False,0.65
btc-updown-5m-1776200100,Down,Down,116.0,0.72,0.6822953224182129,3,0.6043851375579834,0.6822953224182129,True,0.84,False,0.65
btc-updown-5m-1776200400,Up,Up,80.0,0.7,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,True,0.9,False,0.65
btc-updown-5m-1776200700,Down,Down,60.0,0.89,0.7877629101276398,5,0.21223708987236023,0.7877629101276398,True,0.55,False,0.65
btc-updown-5m-1776201000,Down,Up,124.0,0.54,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,False,-1.62,False,0.65
btc-updown-5m-1776201300,Down,Down,99.0,0.8,0.6822953224182129,3,0.44052043557167053,0.6822953224182129,True,0.6,False,0.65
btc-updown-5m-1776201600,Down,Down,69.0,0.78,0.6742671132087708,3,0.39881831407546997,0.6742671132087708,True,0.66,False,0.65
btc-updown-5m-1776201900,Up,Up,66.0,0.7,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,True,0.9,False,0.65
btc-updown-5m-1776202200,Down,Down,82.0,0.65,0.6742671132087708,3,0.39881831407546997,0.6742671132087708,True,1.05,False,0.65
btc-updown-5m-1776202500,Down,Down,112.0,0.73,0.6742671132087708,3,0.4441602826118469,0.6742671132087708,True,0.81,False,0.65
btc-updown-5m-1776202800,Down,Down,71.0,0.79,0.6822953224182129,3,0.39881831407546997,0.6822953224182129,True,0.63,False,0.65
btc-updown-5m-1776203100,Down,Up,60.0,0.56,0.7039473652839661,5,0.7039473652839661,0.29605263471603394,False,-2.8,False,0.65
btc-updown-5m-1776203400,Up,Up,60.0,0.64,0.7660098671913147,5,0.7660098671913147,0.2339901328086853,True,1.8,False,0.65
btc-updown-5m-1776203700,Up,Up,77.0,0.71,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,True,0.87,False,0.65
btc-updown-5m-1776204000,Down,Down,60.0,0.77,0.6822953224182129,3,0.3177046775817871,0.6822953224182129,True,0.69,False,0.65
btc-updown-5m-1776204300,Up,Up,89.0,0.74,0.7350427508354187,5,0.7350427508354187,0.3956148624420166,True,1.3,False,0.65
btc-updown-5m-1776204600,Down,Down,65.0,0.81,0.6822953224182129,3,0.39881831407546997,0.6822953224182129,True,0.57,False,0.65
btc-updown-5m-1776204900,Down,Down,60.0,0.8,0.6822953224182129,3,0.3177046775817871,0.6822953224182129,True,0.6,False,0.65
btc-updown-5m-1776205200,Down,Down,60.0,0.78,0.6822953224182129,3,0.3177046775817871,0.6822953224182129,True,0.66,False,0.65
btc-updown-5m-1776205500,Down,Down,121.0,0.72,0.6742671132087708,3,0.5803248882293701,0.6742671132087708,True,0.84,False,0.65
btc-updown-5m-1776205800,Up,Up,90.0,0.7,0.7039473652839661,5,0.7039473652839661,0.60118168592453,True,1.5,False,0.65
btc-updown-5m-1776206100,Down,Down,173.0,0.69,0.6666666567325592,3,0.6043851375579834,0.6666666567325592,True,0.93,False,0.65
btc-updown-5m-1776206400,Down,Up,60.0,0.77,0.8365311026573181,8,0.8365311026573181,0.16346889734268188,False,-6.16,False,0.65
btc-updown-5m-1776206700,Up,Up,60.0,0.83,0.914893627166748,12,0.914893627166748,0.08510637283325195,True,2.04,False,0.65
btc-updown-5m-1776207000,Up,Up,67.0,0.75,0.7660098671913147,5,0.7660098671913147,0.3956148624420166,True,1.25,False,0.65
btc-updown-5m-1776207300,Down,Up,136.0,0.75,0.7039473652839661,5,0.7039473652839661,0.60118168592453,False,-3.75,False,0.65
btc-updown-5m-1776207600,Up,Up,158.0,0.76,0.7039473652839661,5,0.7039473652839661,0.60118168592453,True,1.2,False,0.65
btc-updown-5m-1776207900,Down,Down,199.0,0.69,0.6742671132087708,3,0.6043851375579834,0.6742671132087708,True,0.93,False,0.65
btc-updown-5m-1776208200,Up,Up,192.0,0.65,0.6699438095092773,3,0.6699438095092773,0.60118168592453,True,1.05,False,0.65
btc-updown-5m-1776208500,Up,Up,89.0,0.7,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,True,0.9,False,0.65
btc-updown-5m-1776208800,Down,Down,221.0,0.69,0.6742671132087708,3,0.6043851375579834,0.6742671132087708,True,0.93,False,0.65
btc-updown-5m-1776209100,Down,Down,67.0,0.8,0.6822953224182129,3,0.39881831407546997,0.6822953224182129,True,0.6,False,0.65
btc-updown-5m-1776209400,Up,Up,73.0,0.7,0.6699438095092773,3,0.6699438095092773,0.5558397173881531,True,0.9,False,0.65
btc-updown-5m-1776209700,Down,Down,125.0,0.74,0.6822953224182129,3,0.6043851375579834,0.6822953224182129,True,0.78,False,0.65
btc-updown-5m-1776210000,Down,Up,191.0,0.55,0.6699438095092773,3,0.6699438095092773,0.60118168592453,False,-1.65,False,0.65
btc-updown-5m-1776210300,Up,Up,65.0,0.7,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,True,0.9,False,0.65
btc-updown-5m-1776210600,Down,Down,107.0,0.75,0.6822953224182129,3,0.6043851375579834,0.6822953224182129,True,0.75,False,0.65
btc-updown-5m-1776210900,Up,Up,62.0,0.71,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,True,0.87,False,0.65
btc-updown-5m-1776211500,Up,Up,61.0,0.65,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,True,1.05,False,0.65
btc-updown-5m-1776211800,Down,Down,60.0,0.77,0.6822953224182129,3,0.3177046775817871,0.6822953224182129,True,0.69,False,0.65
btc-updown-5m-1776212100,Down,Down,60.0,0.76,0.6742671132087708,3,0.32573288679122925,0.6742671132087708,True,0.72,False,0.65
btc-updown-5m-1776212400,Up,Up,60.0,0.82,0.891566276550293,8,0.891566276550293,0.10843372344970703,True,1.44,False,0.65
btc-updown-5m-1776212700,Up,Down,199.0,0.69,0.6822953224182129,3,0.6043851375579834,0.6822953224182129,False,-2.07,False,0.65
btc-updown-5m-1776213000,Down,Down,105.0,0.8,0.6822953224182129,3,0.6043851375579834,0.6822953224182129,True,0.6,False,0.65
btc-updown-5m-1776213300,Up,Up,95.0,0.62,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,True,1.14,False,0.65
btc-updown-5m-1776213600,Up,Up,197.0,0.66,0.6699438095092773,3,0.6699438095092773,0.5594795644283295,True,1.02,False,0.65
btc-updown-5m-1776213900,Down,Down,114.0,0.72,0.6822953224182129,3,0.6043851375579834,0.6822953224182129,True,0.84,False,0.65
btc-updown-5m-1776214200,Down,Up,60.0,0.83,0.8365311026573181,8,0.8365311026573181,0.16346889734268188,False,-6.64,False,0.65
btc-updown-5m-1776214500,Up,Up,60.0,0.77,0.8365311026573181,8,0.8365311026573181,0.16346889734268188,True,1.84,False,0.65
btc-updown-5m-1776214800,Up,Up,188.0,0.61,0.6699438095092773,3,0.6699438095092773,0.60118168592453,True,1.17,False,0.65
btc-updown-5m-1776215100,Up,Up,84.0,0.76,0.8365311026573181,8,0.8365311026573181,0.3956148624420166,True,1.92,False,0.65
btc-updown-5m-1776215400,Down,Down,91.0,0.72,0.6822953224182129,3,0.39881831407546997,0.6822953224182129,True,0.84,False,0.65
btc-updown-5m-1776215700,Down,Down,179.0,0.76,0.6742671132087708,3,0.6043851375579834,0.6742671132087708,True,0.72,False,0.65
btc-updown-5m-1776216000,Down,Down,90.0,0.7,0.6822953224182129,3,0.39881831407546997,0.6822953224182129,True,0.9,False,0.65
btc-updown-5m-1776216300,Up,Up,118.0,0.7,0.6699438095092773,3,0.6699438095092773,0.4196751117706299,True,0.9,False,0.65
btc-updown-5m-1776216600,Down,Down,72.0,0.73,0.6742671132087708,3,0.44052043557167053,0.6742671132087708,True,0.81,False,0.65
btc-updown-5m-1776216900,Down,Down,80.0,0.82,0.6822953224182129,3,0.6043851375579834,0.6822953224182129,True,0.54,False,0.65
btc-updown-5m-1776217200,Up,Up,78.0,0.7,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,True,0.9,False,0.65
btc-updown-5m-1776217500,Up,Down,91.0,0.75,0.6742671132087708,3,0.4280117452144623,0.6742671132087708,False,-2.25,False,0.65
btc-updown-5m-1776217800,Down,Up,87.0,0.79,0.6699438095092773,3,0.6699438095092773,0.5719882547855377,False,-2.37,False,0.65
btc-updown-5m-1776218100,Down,Up,84.0,0.66,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,False,-1.98,False,0.65
btc-updown-5m-1776218400,Up,Up,129.0,0.7,0.6699438095092773,3,0.6699438095092773,0.5594795644283295,True,0.9,False,0.65
btc-updown-5m-1776218700,Down,Down,90.0,0.73,0.6742671132087708,3,0.44052043557167053,0.6742671132087708,True,0.81,False,0.65
btc-updown-5m-1776219000,Down,Down,227.0,0.64,0.6666666567325592,3,0.6043851375579834,0.6666666567325592,True,1.08,False,0.65
btc-updown-5m-1776219300,Down,Up,202.0,0.73,0.798058271408081,5,0.798058271408081,0.60118168592453,False,-3.65,False,0.65
btc-updown-5m-1776219600,Down,Down,111.0,0.8,0.6822953224182129,3,0.6043851375579834,0.6822953224182129,True,0.6,False,0.65
btc-updown-5m-1776219900,Down,Down,80.0,0.74,0.6666666567325592,3,0.39881831407546997,0.6666666567325592,True,0.78,False,0.65
btc-updown-5m-1776220200,Down,Down,64.0,0.75,0.6822953224182129,3,0.39881831407546997,0.6822953224182129,True,0.75,False,0.65
btc-updown-5m-1776220500,Down,Up,83.0,0.7,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,False,-2.1,False,0.65
btc-updown-5m-1776220800,Up,Up,60.0,0.77,0.7660098671913147,5,0.7660098671913147,0.2339901328086853,True,1.15,False,0.65
btc-updown-5m-1776221100,Down,Down,133.0,0.75,0.6822953224182129,3,0.5803248882293701,0.6822953224182129,True,0.75,False,0.65
btc-updown-5m-1776221400,Up,Up,60.0,0.7,0.6699438095092773,3,0.6699438095092773,0.33005619049072266,True,0.9,False,0.65
btc-updown-5m-1776221700,Up,Up,60.0,0.73,0.7039473652839661,5,0.7039473652839661,0.29605263471603394,True,1.35,False,0.65
btc-updown-5m-1776222000,Down,Down,110.0,0.73,0.6822953224182129,3,0.4441602826118469,0.6822953224182129,True,0.81,False,0.65
btc-updown-5m-1776222300,Down,Down,62.0,0.71,0.6822953224182129,3,0.3636363744735718,0.6822953224182129,True,0.87,False,0.65
btc-updown-5m-1776222600,Down,Down,179.0,0.72,0.6822953224182129,3,0.6043851375579834,0.6822953224182129,True,0.84,False,0.65
btc-updown-5m-1776222900,Down,Down,152.0,0.6,0.6742671132087708,3,0.6043851375579834,0.6742671132087708,True,1.2,False,0.65
btc-updown-5m-1776223200,Up,Down,114.0,0.61,0.6822953224182129,3,0.5803248882293701,0.6822953224182129,False,-1.83,False,0.65
btc-updown-5m-1776223500,Down,Up,100.0,0.75,0.6699438095092773,3,0.6699438095092773,0.4196751117706299,False,-2.25,False,0.65
btc-updown-5m-1776223800,Up,Up,179.0,0.7,0.6699438095092773,3,0.6699438095092773,0.60118168592453,True,0.9,False,0.65
btc-updown-5m-1776224100,Down,Down,96.0,0.74,0.6822953224182129,3,0.4441602826118469,0.6822953224182129,True,0.78,False,0.65
btc-updown-5m-1776224400,Down,Down,194.0,0.67,0.6742671132087708,3,0.6043851375579834,0.6742671132087708,True,0.99,False,0.65
btc-updown-5m-1776224700,Up,Down,62.0,0.63,0.6742671132087708,3,0.39881831407546997,0.6742671132087708,False,-1.89,False,0.65
btc-updown-5m-1776225000,Up,Up,100.0,0.72,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,True,0.84,False,0.65
btc-updown-5m-1776225300,Up,Up,60.0,0.86,0.8365311026573181,8,0.8365311026573181,0.16346889734268188,True,1.12,False,0.65
btc-updown-5m-1776225600,Up,Up,77.0,0.71,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,True,0.87,False,0.65
btc-updown-5m-1776225900,Down,Down,94.0,0.74,0.6822953224182129,3,0.4441602826118469,0.6822953224182129,True,0.78,False,0.65
btc-updown-5m-1776226200,Down,Down,150.0,0.56,0.6822953224182129,3,0.4441602826118469,0.6822953224182129,True,1.32,False,0.65
btc-updown-5m-1776226500,Down,Up,110.0,0.7,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,False,-2.1,False,0.65
btc-updown-5m-1776226800,Down,Down,64.0,0.6,0.6742671132087708,3,0.39881831407546997,0.6742671132087708,True,1.2,False,0.65
btc-updown-5m-1776227100,Down,Down,104.0,0.6,0.6822953224182129,3,0.5803248882293701,0.6822953224182129,True,1.2,False,0.65
btc-updown-5m-1776227400,Down,Down,192.0,0.77,0.6742671132087708,3,0.6043851375579834,0.6742671132087708,True,0.69,False,0.65
btc-updown-5m-1776227700,Up,Up,60.0,0.77,0.8365311026573181,8,0.8365311026573181,0.16346889734268188,True,1.84,False,0.65
btc-updown-5m-1776228000,Up,Up,68.0,0.71,0.6699438095092773,3,0.6699438095092773,0.3956148624420166,True,0.87,False,0.65
btc-updown-5m-1776228300,Up,Down,128.0,0.72,0.6742671132087708,3,0.4441602826118469,0.6742671132087708,False,-2.16,False,0.65
